Owner,Repo Name,Filename,Commit Message
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Decompositions/RyyFromSinglyControlled.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Decompositions/RzzFromExp.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Decompositions/RzzFromRz.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Decompositions/RzzFromSinglyControlled.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Interfaces/IIntrinsicApplyUncontrolledRxx.cs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Interfaces/IIntrinsicApplyUncontrolledRyy.cs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Interfaces/IIntrinsicApplyUncontrolledRzz.cs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Interfaces/IType2Core.cs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Intrinsic/ApplyUncontrolledRxx.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Intrinsic/ApplyUncontrolledRyy.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Intrinsic/ApplyUncontrolledRzz.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/TargetPackages/QSharpCore.Package.props,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/TargetPackages/Type1.Package.props,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/TargetPackages/Type2.Package.props,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/TargetPackages/Type3.Package.props,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/TargetPackages/Type4.Package.props,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Tests/DecompositionTests.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Tests/Reference.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Tests/Tests.TargetDefinitions.csproj,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Tests/Type1/Tests.Type1.csproj,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
microsoft,qsharp-runtime,src/Simulation/TargetDefinitions/Tests/Type1/Tests.qs,"Expose joint rotations publicly, update test infrastructure (#1117)

* Rename files from IsingXX to Rxx etc

* Update comments

* Add Exp decompositions, fix intrinsics.

* Implement two qubit rotation decomps

* Update Type1 decomps to use Rzz, Rx, Rz intrinsic

* Update file names

* Fix copyright comments

* Fix Rzz doc comments"
amazon-braket,amazon-braket-sdk-python,src/braket/circuits/result_type.py,fix: check the qubit set length against observables (#970)
amazon-braket,amazon-braket-sdk-python,src/braket/circuits/text_diagram_builders/text_circuit_diagram_utils.py,"Feature: Code refactoring with Sourcery (#954)

* fix: update to python 39 syntax

* fix: sourcery corrections

fix: line too long error

* fix: tests

* fix: tests

* fix: tests

* Update src/braket/circuits/circuit.py

Co-authored-by: Ashlyn Hanson <65787294+ashlhans@users.noreply.github.com>

* fix: update readme, delete .yaml

---------

Co-authored-by: Ashlyn Hanson <65787294+ashlhans@users.noreply.github.com>"
amazon-braket,amazon-braket-sdk-python,src/braket/devices/device.py,"Feature: Code refactoring with Sourcery (#954)

* fix: update to python 39 syntax

* fix: sourcery corrections

fix: line too long error

* fix: tests

* fix: tests

* fix: tests

* Update src/braket/circuits/circuit.py

Co-authored-by: Ashlyn Hanson <65787294+ashlhans@users.noreply.github.com>

* fix: update readme, delete .yaml

---------

Co-authored-by: Ashlyn Hanson <65787294+ashlhans@users.noreply.github.com>"
amazon-braket,amazon-braket-sdk-python,test/unit_tests/braket/circuits/test_observables.py,"Feature: Code refactoring with Sourcery (#954)

* fix: update to python 39 syntax

* fix: sourcery corrections

fix: line too long error

* fix: tests

* fix: tests

* fix: tests

* Update src/braket/circuits/circuit.py

Co-authored-by: Ashlyn Hanson <65787294+ashlhans@users.noreply.github.com>

* fix: update readme, delete .yaml

---------

Co-authored-by: Ashlyn Hanson <65787294+ashlhans@users.noreply.github.com>"
amazon-braket,amazon-braket-sdk-python,src/braket/circuits/circuit.py,"fix: measure target qubits are required (#940)

* fix: measure target qubits are required

* removed commented out code

* fix test name that changed during merge conflict resolution

* convert non iterable targets to QubitSet, reformat conditions, add test for target_mapping to increase coverage

* move check for already measured target qubits to check_if_qubit_measured function

* simplify previously measured qubit error message

* pull in the latest default-simulator version

* Apply suggestions from code review

Co-authored-by: Cody Wang <speller26@gmail.com>

* Update src/braket/circuits/circuit.py

* Apply suggestions from code review

---------

Co-authored-by: Cody Wang <speller26@gmail.com>"
amazon-braket,amazon-braket-sdk-python,src/braket/circuits/moments.py,"fix: measure target qubits are required (#940)

* fix: measure target qubits are required

* removed commented out code

* fix test name that changed during merge conflict resolution

* convert non iterable targets to QubitSet, reformat conditions, add test for target_mapping to increase coverage

* move check for already measured target qubits to check_if_qubit_measured function

* simplify previously measured qubit error message

* pull in the latest default-simulator version

* Apply suggestions from code review

Co-authored-by: Cody Wang <speller26@gmail.com>

* Update src/braket/circuits/circuit.py

* Apply suggestions from code review

---------

Co-authored-by: Cody Wang <speller26@gmail.com>"
amazon-braket,amazon-braket-sdk-python,test/unit_tests/braket/circuits/test_ascii_circuit_diagram.py,"fix: measure target qubits are required (#940)

* fix: measure target qubits are required

* removed commented out code

* fix test name that changed during merge conflict resolution

* convert non iterable targets to QubitSet, reformat conditions, add test for target_mapping to increase coverage

* move check for already measured target qubits to check_if_qubit_measured function

* simplify previously measured qubit error message

* pull in the latest default-simulator version

* Apply suggestions from code review

Co-authored-by: Cody Wang <speller26@gmail.com>

* Update src/braket/circuits/circuit.py

* Apply suggestions from code review

---------

Co-authored-by: Cody Wang <speller26@gmail.com>"
amazon-braket,amazon-braket-sdk-python,test/unit_tests/braket/circuits/test_circuit.py,"fix: measure target qubits are required (#940)

* fix: measure target qubits are required

* removed commented out code

* fix test name that changed during merge conflict resolution

* convert non iterable targets to QubitSet, reformat conditions, add test for target_mapping to increase coverage

* move check for already measured target qubits to check_if_qubit_measured function

* simplify previously measured qubit error message

* pull in the latest default-simulator version

* Apply suggestions from code review

Co-authored-by: Cody Wang <speller26@gmail.com>

* Update src/braket/circuits/circuit.py

* Apply suggestions from code review

---------

Co-authored-by: Cody Wang <speller26@gmail.com>"
amazon-braket,amazon-braket-sdk-python,test/unit_tests/braket/circuits/test_unicode_circuit_diagram.py,"fix: measure target qubits are required (#940)

* fix: measure target qubits are required

* removed commented out code

* fix test name that changed during merge conflict resolution

* convert non iterable targets to QubitSet, reformat conditions, add test for target_mapping to increase coverage

* move check for already measured target qubits to check_if_qubit_measured function

* simplify previously measured qubit error message

* pull in the latest default-simulator version

* Apply suggestions from code review

Co-authored-by: Cody Wang <speller26@gmail.com>

* Update src/braket/circuits/circuit.py

* Apply suggestions from code review

---------

Co-authored-by: Cody Wang <speller26@gmail.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/__init__.py,"Bosonic logarithmic mapper (#1356)

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Fixed typo

* Doc fixes from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Raise error instead of break statement

* Minor fix

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/bosonic_linear_mapper.py,"Bosonic logarithmic mapper (#1356)

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Fixed typo

* Doc fixes from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Raise error instead of break statement

* Minor fix

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/bosonic_logarithmic_mapper.py,"Bosonic logarithmic mapper (#1356)

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Fixed typo

* Doc fixes from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Raise error instead of break statement

* Minor fix

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>"
qiskit-community,qiskit-nature,releasenotes/notes/bosonic-logarithmic-mapper-4b1f24c4ca16cf8b.yaml,"Bosonic logarithmic mapper (#1356)

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Fixed typo

* Doc fixes from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Raise error instead of break statement

* Minor fix

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>"
qiskit-community,qiskit-nature,test/second_q/mappers/test_bosonic_logarithmic_mapper.py,"Bosonic logarithmic mapper (#1356)

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Added bosonic log mapper

* Created mapper tests. Fixes in algorithm

* Added annihilation operator tests. Fixes in algo

* Added more unit tests

* Added more unit tests

* Style fixes. Added documentation

* Added release note

* CI fixes

* Further CI fixes

* Apply suggestions from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* PR fixes

* Style fixes

* Style fix

* Some phrasing from PR review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Refactor of single qubit op mapping

* Added missing unit tests

* Fixed typo

* Doc fixes from code review

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Raise error instead of break statement

* Minor fix

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/__init__.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/bravyi_kitaev_mapper.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/direct_mapper.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/jordan_wigner_mapper.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/logarithmic_mapper.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/mode_based_mapper.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/parity_mapper.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/mappers/qubit_mapper.py,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,releasenotes/notes/improve-mappers-b55cb0ca5fd656e4.yaml,"Improve mappers, add ModeBasedMapper (#1301)

* Implement ModeBasedMapper no caching

* Added caching and release note

* Update release note to pass spell check

* fix typing

* fix typing for Python <3.10

* suggestions by mrossinek plus changes needed to pass pylint

* Update improve-mappers-b55cb0ca5fd656e4.yaml

---------

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/operators/__init__.py,"Add MajoranaOp class (#1270)

* Add MajoranaOp class

* New style of MajoranaOp.terms(), some new tests

* Update majorana_op.py

* Update majorana_op.py

* Some easier reviews done. More will follow.

* Update releasenotes/notes/add-majoranaop-1cbf9d4a1d4c264e.yaml

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Update releasenotes/notes/add-majoranaop-1cbf9d4a1d4c264e.yaml

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Update qiskit_nature/second_q/operators/majorana_op.py

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Reviewed changes

* final suggestions by mrossinek

* release notes: added example

* suggestions from pylint for tests to pass

* Fixed copyright header for modified files

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/operators/majorana_op.py,"Add MajoranaOp class (#1270)

* Add MajoranaOp class

* New style of MajoranaOp.terms(), some new tests

* Update majorana_op.py

* Update majorana_op.py

* Some easier reviews done. More will follow.

* Update releasenotes/notes/add-majoranaop-1cbf9d4a1d4c264e.yaml

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Update releasenotes/notes/add-majoranaop-1cbf9d4a1d4c264e.yaml

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Update qiskit_nature/second_q/operators/majorana_op.py

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Reviewed changes

* final suggestions by mrossinek

* release notes: added example

* suggestions from pylint for tests to pass

* Fixed copyright header for modified files

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,releasenotes/notes/add-majoranaop-1cbf9d4a1d4c264e.yaml,"Add MajoranaOp class (#1270)

* Add MajoranaOp class

* New style of MajoranaOp.terms(), some new tests

* Update majorana_op.py

* Update majorana_op.py

* Some easier reviews done. More will follow.

* Update releasenotes/notes/add-majoranaop-1cbf9d4a1d4c264e.yaml

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Update releasenotes/notes/add-majoranaop-1cbf9d4a1d4c264e.yaml

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Update qiskit_nature/second_q/operators/majorana_op.py

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>

* Reviewed changes

* final suggestions by mrossinek

* release notes: added example

* suggestions from pylint for tests to pass

* Fixed copyright header for modified files

---------

Co-authored-by: Max Rossmannek <max.rossmannek@uzh.ch>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: Max Rossmannek <oss@zurich.ibm.com>"
qiskit-community,qiskit-nature,qiskit_nature/second_q/hamiltonians/fermi_hubbard_model.py,"Update black (#1357)

* Update black

* Fix copyright"
qiskit-community,qiskit-nature,docs/tutorials/01_electronic_structure.ipynb,"Fix tutorials to work with Qiskit 1.0 (#1336)

* Fix tutorials to work with Qiskit 1.0

* Fix tutorials to work with Qiskit 1.0

* Fix import that was removed

* Fix method that was removed"
qiskit-community,qiskit-nature,docs/tutorials/04_excited_states_solvers.ipynb,"Fix tutorials to work with Qiskit 1.0 (#1336)

* Fix tutorials to work with Qiskit 1.0

* Fix tutorials to work with Qiskit 1.0

* Fix import that was removed

* Fix method that was removed"
qiskit-community,qiskit-nature,docs/tutorials/05_problem_transformers.ipynb,"Fix tutorials to work with Qiskit 1.0 (#1336)

* Fix tutorials to work with Qiskit 1.0

* Fix tutorials to work with Qiskit 1.0

* Fix import that was removed

* Fix method that was removed"
qiskit-community,qiskit-nature,docs/tutorials/07_leveraging_qiskit_runtime.ipynb,"Fix tutorials to work with Qiskit 1.0 (#1336)

* Fix tutorials to work with Qiskit 1.0

* Fix tutorials to work with Qiskit 1.0

* Fix import that was removed

* Fix method that was removed"
